set_code,set_name,number,db_card_number,db_name,db_rarity,db_image_url,found_in_scrydex
S8a,拡張パック「25th ANNIVERSARY COLLECTION」,14,014,コスモッグ,,https://images.scrydex.com/pokemon/swsh8a_ja-14/medium,YES
S8a,拡張パック「25th ANNIVERSARY COLLECTION」,15,015,コスモウム,,https://images.scrydex.com/pokemon/swsh8a_ja-15/medium,YES
S8a,拡張パック「25th ANNIVERSARY COLLECTION」,16,016,ソルガレオ,,https://images.scrydex.com/pokemon/swsh8a_ja-16/medium,YES
S8a,拡張パック「25th ANNIVERSARY COLLECTION」,17,017,ルナアーラ,,https://images.scrydex.com/pokemon/swsh8a_ja-17/medium,YES
S8a,拡張パック「25th ANNIVERSARY COLLECTION」,18,018,ザシアンV,RR,https://images.scrydex.com/pokemon/swsh8a_ja-18/medium,YES
S8a,拡張パック「25th ANNIVERSARY COLLECTION」,19,019,ザマゼンタV,RR,https://images.scrydex.com/pokemon/swsh8a_ja-19/medium,YES
S8a,拡張パック「25th ANNIVERSARY COLLECTION」,20,020,ピカチュウV,RR,https://images.scrydex.com/pokemon/swsh8a_ja-20/medium,YES
S8a,拡張パック「25th ANNIVERSARY COLLECTION」,21,021,なみのりピカチュウV,RR,https://images.scrydex.com/pokemon/swsh8a_ja-21/medium,YES
S8a,拡張パック「25th ANNIVERSARY COLLECTION」,22,022,なみのりピカチュウVMAX,RRR,https://images.scrydex.com/pokemon/swsh8a_ja-22/medium,YES
S8a,拡張パック「25th ANNIVERSARY COLLECTION」,23,023,そらをとぶピカチュウV,RR,https://images.scrydex.com/pokemon/swsh8a_ja-23/medium,YES
S8a,拡張パック「25th ANNIVERSARY COLLECTION」,24,024,そらをとぶピカチュウVMAX,RRR,https://images.scrydex.com/pokemon/swsh8a_ja-24/medium,YES
S8a,拡張パック「25th ANNIVERSARY COLLECTION」,25,025,ピカチュウV-UNION,RRR,https://images.scrydex.com/pokemon/swsh8a_ja-25/medium,YES
S8a,拡張パック「25th ANNIVERSARY COLLECTION」,29,029,博士の研究（オーキド博士）,SR,https://images.scrydex.com/pokemon/swsh8a_ja-29/medium,YES
S8a,拡張パック「25th ANNIVERSARY COLLECTION」,30,030,ミュウ,UR,https://images.scrydex.com/pokemon/swsh8a_ja-30/large,YES
S8a,拡張パック「25th ANNIVERSARY COLLECTION」,31,031,基本草エネルギー,,https://images.scrydex.com/pokemon/swsh8a_ja-31/large,YES
S8a,拡張パック「25th ANNIVERSARY COLLECTION」,32,032,基本炎エネルギー,,https://images.scrydex.com/pokemon/swsh8a_ja-32/large,YES
S8a,拡張パック「25th ANNIVERSARY COLLECTION」,33,033,基本水エネルギー,,https://images.scrydex.com/pokemon/swsh8a_ja-33/large,YES
S8a,拡張パック「25th ANNIVERSARY COLLECTION」,34,034,基本雷エネルギー,,https://images.scrydex.com/pokemon/swsh8a_ja-34/large,YES
S8a,拡張パック「25th ANNIVERSARY COLLECTION」,35,035,基本超エネルギー,,https://images.scrydex.com/pokemon/swsh8a_ja-35/large,YES
S8a,拡張パック「25th ANNIVERSARY COLLECTION」,36,036,基本闘エネルギー,,https://images.scrydex.com/pokemon/swsh8a_ja-36/large,YES
S8a,拡張パック「25th ANNIVERSARY COLLECTION」,37,037,基本悪エネルギー,,https://images.scrydex.com/pokemon/swsh8a_ja-37/large,YES
S8a,拡張パック「25th ANNIVERSARY COLLECTION」,38,038,基本鋼エネルギー,,https://images.scrydex.com/pokemon/swsh8a_ja-38/large,YES
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,79,079,ボルトロスEX,SR,https://images.scrydex.com/pokemon/xy6_ja-79/medium,YES
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,80,080,エルレイドEX,SR,https://images.scrydex.com/pokemon/xy6_ja-80/medium,YES
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,81,081,megaエルレイドEX,SR,https://images.scrydex.com/pokemon/xy6_ja-81/medium,YES
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,82,082,ラティオスEX,SR,https://images.scrydex.com/pokemon/xy6_ja-82/medium,YES
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,83,083,megaラティオスEX,SR,https://images.scrydex.com/pokemon/xy6_ja-83/medium,YES
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,84,084,サザンドラEX,SR,https://images.scrydex.com/pokemon/xy6_ja-84/medium,YES
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,85,085,レックウザEX,SR,https://images.scrydex.com/pokemon/xy6_ja-85/medium,YES
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,86,086,megaレックウザEX,SR,https://images.scrydex.com/pokemon/xy6_ja-86/medium,YES
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,87,087,シェイミEX,SR,https://images.scrydex.com/pokemon/xy6_ja-87/medium,YES
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,88,088,ナギ,SR,https://images.scrydex.com/pokemon/xy6_ja-88/medium,YES
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,89,089,ミツル,SR,https://images.scrydex.com/pokemon/xy6_ja-89/medium,YES
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,90,090,エネルギーつけかえ,UR,https://images.scrydex.com/pokemon/xy6_ja-90/large,YES
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,91,091,バトルサーチャー,UR,https://images.scrydex.com/pokemon/xy6_ja-91/large,YES
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,82,082,ジュカインEX,SR,https://images.scrydex.com/pokemon/xy7_ja-82/medium,YES
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,83,083,megaジュカインEX,SR,https://images.scrydex.com/pokemon/xy7_ja-83/medium,YES
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,84,084,キュレムEX,SR,https://images.scrydex.com/pokemon/xy7_ja-84/medium,YES
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,85,085,デンリュウEX,SR,https://images.scrydex.com/pokemon/xy7_ja-85/medium,YES
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,86,086,megaデンリュウEX,SR,https://images.scrydex.com/pokemon/xy7_ja-86/medium,YES
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,87,087,フーパEX,SR,https://images.scrydex.com/pokemon/xy7_ja-87/medium,YES
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,88,088,カイリキーEX,SR,https://images.scrydex.com/pokemon/xy7_ja-88/medium,YES
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,89,089,バンギラスEX,SR,https://images.scrydex.com/pokemon/xy7_ja-89/medium,YES
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,90,090,megaバンギラスEX,SR,https://images.scrydex.com/pokemon/xy7_ja-90/medium,YES
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,91,091,ギラティナEX,SR,https://images.scrydex.com/pokemon/xy7_ja-91/medium,YES
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,92,092,ルギアEX,SR,https://images.scrydex.com/pokemon/xy7_ja-92/medium,YES
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,93,093,ゲンシカイオーガEX,UR,https://images.scrydex.com/pokemon/xy7_ja-93/large,YES
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,94,094,ゲンシグラードンEX,UR,https://images.scrydex.com/pokemon/xy7_ja-94/large,YES
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,95,095,megaレックウザEX,UR,https://images.scrydex.com/pokemon/xy7_ja-95/large,YES
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,96,096,エネルギー回収,UR,https://images.scrydex.com/pokemon/xy7_ja-96/large,YES
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,97,097,トレーナーズポスト,UR,https://images.scrydex.com/pokemon/xy7_ja-97/large,YES
WCS23,ポケモンワールドチャンピオンシップス2023横浜 記念デッキ「ピカチュウ」,1,001,ピカチュウex,,https://images.scrydex.com/pokemon/wcs23_ja-1/medium,YES
WCS23,ポケモンワールドチャンピオンシップス2023横浜 記念デッキ「ピカチュウ」,2,002,コイル,,https://images.scrydex.com/pokemon/wcs23_ja-2/medium,YES
WCS23,ポケモンワールドチャンピオンシップス2023横浜 記念デッキ「ピカチュウ」,3,003,パモ,,https://images.scrydex.com/pokemon/wcs23_ja-3/medium,YES
WCS23,ポケモンワールドチャンピオンシップス2023横浜 記念デッキ「ピカチュウ」,4,004,パモット,,https://images.scrydex.com/pokemon/wcs23_ja-4/medium,YES
WCS23,ポケモンワールドチャンピオンシップス2023横浜 記念デッキ「ピカチュウ」,5,005,パーモット,,https://images.scrydex.com/pokemon/wcs23_ja-5/medium,YES
WCS23,ポケモンワールドチャンピオンシップス2023横浜 記念デッキ「ピカチュウ」,6,006,ズピカ,,https://images.scrydex.com/pokemon/wcs23_ja-6/medium,YES
WCS23,ポケモンワールドチャンピオンシップス2023横浜 記念デッキ「ピカチュウ」,7,007,カイデン,,https://images.scrydex.com/pokemon/wcs23_ja-7/medium,YES
WCS23,ポケモンワールドチャンピオンシップス2023横浜 記念デッキ「ピカチュウ」,8,008,タイカイデン,,https://images.scrydex.com/pokemon/wcs23_ja-8/medium,YES
WCS23,ポケモンワールドチャンピオンシップス2023横浜 記念デッキ「ピカチュウ」,9,009,ミライドン,,https://images.scrydex.com/pokemon/wcs23_ja-9/medium,YES
WCS23,ポケモンワールドチャンピオンシップス2023横浜 記念デッキ「ピカチュウ」,10,010,マンキー,,https://images.scrydex.com/pokemon/wcs23_ja-10/medium,YES
WCS23,ポケモンワールドチャンピオンシップス2023横浜 記念デッキ「ピカチュウ」,11,011,オコリザル,,https://images.scrydex.com/pokemon/wcs23_ja-11/medium,YES
WCS23,ポケモンワールドチャンピオンシップス2023横浜 記念デッキ「ピカチュウ」,12,012,コノヨザル,,https://images.scrydex.com/pokemon/wcs23_ja-12/medium,YES
WCS23,ポケモンワールドチャンピオンシップス2023横浜 記念デッキ「ピカチュウ」,13,013,コライドン,,https://images.scrydex.com/pokemon/wcs23_ja-13/medium,YES
WCS23,ポケモンワールドチャンピオンシップス2023横浜 記念デッキ「ピカチュウ」,14,014,イキリンコ,,https://images.scrydex.com/pokemon/wcs23_ja-14/medium,YES
WCS23,ポケモンワールドチャンピオンシップス2023横浜 記念デッキ「ピカチュウ」,15,015,モトトカゲ,,https://images.scrydex.com/pokemon/wcs23_ja-15/medium,YES
WCS23,ポケモンワールドチャンピオンシップス2023横浜 記念デッキ「ピカチュウ」,16,016,エネルギー回収,,https://images.scrydex.com/pokemon/wcs23_ja-16/medium,YES
WCS23,ポケモンワールドチャンピオンシップス2023横浜 記念デッキ「ピカチュウ」,17,017,エネルギー転送,,https://images.scrydex.com/pokemon/wcs23_ja-17/medium,YES
WCS23,ポケモンワールドチャンピオンシップス2023横浜 記念デッキ「ピカチュウ」,18,018,スーパーボール,,https://images.scrydex.com/pokemon/wcs23_ja-18/medium,YES
WCS23,ポケモンワールドチャンピオンシップス2023横浜 記念デッキ「ピカチュウ」,19,019,ハイパーボール,,https://images.scrydex.com/pokemon/wcs23_ja-19/medium,YES
WCS23,ポケモンワールドチャンピオンシップス2023横浜 記念デッキ「ピカチュウ」,20,020,ポケモンいれかえ,,https://images.scrydex.com/pokemon/wcs23_ja-20/medium,YES
WCS23,ポケモンワールドチャンピオンシップス2023横浜 記念デッキ「ピカチュウ」,21,021,ポケモンキャッチャー,,https://images.scrydex.com/pokemon/wcs23_ja-21/medium,YES
WCS23,ポケモンワールドチャンピオンシップス2023横浜 記念デッキ「ピカチュウ」,22,022,学習装置,,https://images.scrydex.com/pokemon/wcs23_ja-22/medium,YES
WCS23,ポケモンワールドチャンピオンシップス2023横浜 記念デッキ「ピカチュウ」,23,023,キハダ,,https://images.scrydex.com/pokemon/wcs23_ja-23/medium,YES
WCS23,ポケモンワールドチャンピオンシップス2023横浜 記念デッキ「ピカチュウ」,24,024,ジニア,,https://images.scrydex.com/pokemon/wcs23_ja-24/medium,YES
WCS23,ポケモンワールドチャンピオンシップス2023横浜 記念デッキ「ピカチュウ」,25,025,ジャッジマン,,https://images.scrydex.com/pokemon/wcs23_ja-25/medium,YES
WCS23,ポケモンワールドチャンピオンシップス2023横浜 記念デッキ「ピカチュウ」,26,026,たんぱんこぞう,,https://images.scrydex.com/pokemon/wcs23_ja-26/medium,YES
WCS23,ポケモンワールドチャンピオンシップス2023横浜 記念デッキ「ピカチュウ」,27,027,ネモ,,https://images.scrydex.com/pokemon/wcs23_ja-27/medium,YES
WCS23,ポケモンワールドチャンピオンシップス2023横浜 記念デッキ「ピカチュウ」,28,028,ネモ,,https://images.scrydex.com/pokemon/wcs23_ja-28/medium,YES
WCS23,ポケモンワールドチャンピオンシップス2023横浜 記念デッキ「ピカチュウ」,29,029,博士の研究（オーリム博士）,,https://images.scrydex.com/pokemon/wcs23_ja-29/medium,YES
WCS23,ポケモンワールドチャンピオンシップス2023横浜 記念デッキ「ピカチュウ」,30,030,博士の研究（フトゥー博士）,,https://images.scrydex.com/pokemon/wcs23_ja-30/medium,YES
